run_num,seq_num,latitude,longitude,movingSpeed,compassDirection,mobility_mode,trajectory_direction,tower_id,actual_nr_ssRsrp,predicted_nr_ssRsrp,error
46,657.0,44.9761224,-93.2614096,1.38415455,128,walking,CW,16,-90.0,-92.62981,2.6298065
46,658.0,44.97611845,-93.261402,1.38097695,128,walking,CW,16,-94.0,-97.9669,3.9669037
46,659.0,44.9761125,-93.26139055,1.3777103000000002,128,walking,CW,16,-94.0,-92.416534,-1.5834656
46,660.0,44.9761043,-93.26137335,1.36034495,128,walking,CW,16,-94.0,-95.811676,1.811676
46,661.0,44.9760999,-93.2613636,1.3424536,128,walking,CW,16,-94.0,-96.920906,2.920906
46,662.0,44.976097,-93.26135745,1.335294,127,walking,CW,16,-92.0,-98.623726,6.623726
46,663.0,44.97608895,-93.26134105,1.3140118,127,walking,CW,16,-94.0,-90.945045,-3.0549545
46,664.0,44.9760818,-93.26132325,1.29384375,126,walking,CW,16,-97.0,-93.74839,-3.2516098
46,665.0,44.976074100000005,-93.2612943,1.3142636,125,walking,CW,16,-95.0,-94.86804,-0.13195801
46,666.0,44.97606975,-93.2612796,1.3239202,124,walking,CW,16,-97.0,-94.04419,-2.9558105
46,667.0,44.97605935,-93.2612461,1.3454538,124,walking,CW,16,-89.0,-96.04401,7.0440063
46,668.0,44.9760518,-93.2612257,1.34021635,124,walking,CW,16,-92.0,-90.401146,-1.5988541
46,669.0,44.9760482,-93.2612168,1.32808995,124,walking,CW,16,-88.0,-91.01931,3.01931
46,670.0,44.97604145,-93.26120095,1.29262355,124,walking,CW,16,-93.0,-87.932846,-5.067154
46,671.0,44.97603625,-93.2611898,1.28632005,124,walking,CW,16,-93.0,-91.89789,-1.1021118
46,672.0,44.9760294,-93.2611761,1.2879788,124,walking,CW,16,-90.0,-91.64371,1.6437073
46,673.0,44.97602605,-93.26117,1.2879268999999998,124,walking,CW,16,-90.0,-92.53319,2.5331879
46,674.0,44.97601935,-93.261158,1.2857802,125,walking,CW,16,-90.0,-89.894,-0.10600281
46,675.0,44.9760134,-93.261149,1.2790993,127,walking,CW,16,-90.0,-89.71804,-0.28195953
46,676.0,44.97601055,-93.2611412,1.28145645,127,walking,CW,16,-90.0,-89.437904,-0.56209564
46,677.0,44.9760044,-93.2611108,1.29981675,127,walking,CW,16,-90.0,-89.29846,-0.7015381
46,678.0,44.97600025,-93.2610936,1.3089614,126,walking,CW,16,-90.0,-89.58721,-0.4127884
46,679.0,44.9759948,-93.2610716,1.3187107,126,walking,CW,16,-94.0,-90.13899,-3.8610077
46,680.0,44.97599135,-93.26106295,1.32001335,126,walking,CW,16,-94.0,-92.8247,-1.1753006
46,681.0,44.9759826,-93.2610423,1.3261917,127,walking,CW,16,-94.0,-92.61132,-1.3886795
46,682.0,44.975977,-93.261031,1.3283733999999998,127,walking,CW,16,-92.0,-93.65856,1.6585617
46,683.0,44.9759731,-93.26102415,1.32560645,128,walking,CW,16,-89.0,-91.02427,2.024269
46,684.0,44.9759633,-93.2610075,1.32164255,129,walking,CW,16,-87.0,-88.87929,1.8792877
46,685.0,44.9759554,-93.2609945,1.3204996,130,walking,CW,16,-90.0,-86.58352,-3.416481
46,686.0,44.9759499,-93.2609848,1.3203858999999998,130,walking,CW,16,-92.0,-88.92336,-3.0766373
46,687.0,44.9759463,-93.26097795,1.3217594,130,walking,CW,16,-90.0,-89.50774,-0.4922638
46,688.0,44.97594125,-93.26094975,1.3346416,129,walking,CW,16,-90.0,-90.99468,0.9946823
46,689.0,44.975939200000006,-93.26091915,1.3484463,128,walking,CW,16,-92.0,-91.02887,-0.9711304
46,690.0,44.9759363,-93.26089305,1.35856875,126,walking,CW,16,-94.0,-91.16824,-2.8317566
46,691.0,44.97593415,-93.2608822,1.3615118,126,walking,CW,16,-91.0,-92.69645,1.6964493
46,692.0,44.97592935,-93.2608629,1.3619593,126,walking,CW,16,-94.0,-90.86508,-3.1349182
46,693.0,44.9759244,-93.26084635,1.36144585,127,walking,CW,16,-89.0,-92.618515,3.618515
46,694.0,44.9759202,-93.2608345,1.3608738,127,walking,CW,16,-84.0,-88.54265,4.5426483
46,695.0,44.9759159,-93.26082385,1.3593747,128,walking,CW,16,-87.0,-86.01822,-0.981781
46,696.0,44.9759095,-93.26081065,1.35671185,128,walking,CW,16,-87.0,-85.70201,-1.2979889
46,697.0,44.9759048,-93.2608016,1.3555436,129,walking,CW,16,-92.0,-86.067055,-5.9329453
46,698.0,44.9758985,-93.2607904,1.3576574,129,walking,CW,16,-89.0,-90.95384,1.9538422
46,699.0,44.97589545,-93.26078515,1.3589746,129,walking,CW,16,-92.0,-89.169235,-2.8307648
46,700.0,44.9758909,-93.2607641,1.36853005,129,walking,CW,16,-92.0,-93.1463,1.1463013
46,701.0,44.97588820000001,-93.2607413,1.37604345,128,walking,CW,16,-87.0,-91.43669,4.4366913
46,702.0,44.975885,-93.260727,1.3791143,128,walking,CW,16,-91.0,-87.59369,-3.406311
46,703.0,44.975885,-93.260727,1.3791143,128,walking,CW,16,-93.0,-89.42211,-3.5778885
46,704.0,44.9758777,-93.26070885,1.3754068000000002,129,walking,CW,16,-86.0,-89.84589,3.8458862
46,705.0,44.97587,-93.2606941,1.37575295,129,walking,CW,16,-86.0,-86.43538,0.43537903
46,706.0,44.975863700000005,-93.2606836,1.3774676,130,walking,CW,16,-88.0,-86.63276,-1.3672409
46,707.0,44.9758555,-93.2606709,1.377827,130,walking,CW,16,-88.0,-88.14048,0.14048004
46,708.0,44.97585,-93.2606635,1.38068785,130,walking,CW,16,-88.0,-87.6087,-0.3912964
46,709.0,44.975843700000006,-93.2606543,1.3777086,131,walking,CW,16,-88.0,-88.43512,0.43511963
46,710.0,44.9758349,-93.2606421,1.3731897,132,walking,CW,16,-87.0,-88.36556,1.3655624
46,711.0,44.9758278,-93.26063285,1.372886,132,walking,CW,16,-87.0,-88.02665,1.0266495
46,712.0,44.9758224,-93.26061955,1.36545865,132,walking,CW,16,-87.0,-87.63552,0.63552094
46,713.0,44.9758169,-93.26060535,1.35830165,132,walking,CW,16,-87.0,-87.44464,0.4446411
46,714.0,44.9758154,-93.2606018,1.3565464,132,walking,CW,16,-87.0,-87.29773,0.2977295
46,715.0,44.9758034,-93.26058385,1.34201045,134,walking,CW,16,-89.0,-87.29525,-1.7047501
46,716.0,44.9757961,-93.260574,1.3145272,135,walking,CW,16,-81.0,-89.00603,8.006027
46,717.0,44.975791,-93.2605674,1.2778535,136,walking,CW,16,-81.0,-82.972466,1.9724655
46,718.0,44.97577865,-93.2605517,1.2309852,136,walking,CW,16,-86.0,-83.55693,-2.4430695
46,719.0,44.975776,-93.2605485,1.2274667,137,walking,CW,16,-86.0,-85.44601,-0.5539932
46,720.0,44.9757592,-93.26052605,1.21329295,136,walking,CW,16,-84.0,-84.14181,0.14180756
46,721.0,44.9757519,-93.260513,1.19522765,135,walking,CW,16,-84.0,-85.114456,1.1144562
46,722.0,44.9757499,-93.260501,1.1970919,135,walking,CW,16,-84.0,-85.06812,1.0681229
46,723.0,44.97574665,-93.2604934,1.21005975,135,walking,CW,16,-87.0,-84.71702,-2.2829819
46,724.0,44.97573755,-93.2604743,1.2332895,134,walking,CW,16,-87.0,-86.72547,-0.2745285
46,725.0,44.97572905,-93.26045825,1.25352865,133,walking,CW,16,-87.0,-86.06786,-0.93213654
46,726.0,44.97572225,-93.2604461,1.27612975,133,walking,CW,16,-87.0,-87.48836,0.48835754
46,727.0,44.97571505,-93.2604339,1.30193355,134,walking,CW,16,-84.0,-87.05387,3.0538712
46,728.0,44.97570735,-93.2604214,1.3266903,134,walking,CW,16,-84.0,-84.88281,0.8828125
46,729.0,44.975694700000005,-93.26040155,1.3524292,135,walking,CW,16,-85.0,-84.804886,-0.19511414
46,730.0,44.975692200000005,-93.2603974,1.3581458,136,walking,CW,16,-82.0,-85.25849,3.2584915
46,731.0,44.9756829,-93.2603818,1.3684815,136,walking,CW,16,-82.0,-82.84984,0.84983826
46,732.0,44.9756703,-93.260363,1.3712966999999998,137,walking,CW,16,-86.0,-83.399506,-2.6004944
46,733.0,44.97566205,-93.26035165,1.37415705,138,walking,CW,16,-86.0,-85.671,-0.32900238
46,734.0,44.9756566,-93.2603443,1.3753787,139,walking,CW,16,-86.0,-84.85882,-1.141182
46,735.0,44.9756458,-93.26033,1.3749938,140,walking,CW,16,-86.0,-86.47826,0.47825623
46,736.0,44.97563535,-93.26031795,1.3598243,141,walking,CW,16,-86.0,-86.18898,0.1889801
46,737.0,44.9756329,-93.2603156,1.3549272,142,walking,CW,16,-86.0,-86.00542,0.00541687
46,738.0,44.97561485,-93.2603032,1.2548319,150,walking,CW,16,-89.0,-85.93287,-3.067131
46,739.0,44.97560525,-93.26029885,1.2165358,156,walking,CW,16,-87.0,-88.28815,1.288147
46,740.0,44.97560035,-93.2602962,1.20208225,158,walking,CW,16,-87.0,-86.37476,-0.6252365
46,741.0,44.975589500000005,-93.26029,1.1871671,161,walking,CW,16,-91.0,-87.714294,-3.2857056
46,742.0,44.9755778,-93.26028295,1.1855813999999998,163,walking,CW,16,-87.0,-90.038506,3.0385056
46,743.0,44.9755749,-93.2602808,1.1857818000000002,164,walking,CW,16,-87.0,-86.266685,-0.7333145
46,744.0,44.97556420000001,-93.2602691,1.1818508,164,walking,CW,16,-87.0,-87.91725,0.9172516
46,745.0,44.97555155,-93.26025305,1.16744095,162,walking,CW,16,-87.0,-87.32414,0.32414246
46,746.0,44.97554205,-93.2602394,1.16177815,161,walking,CW,16,-87.0,-86.81062,-0.18937683
46,747.0,44.9755386,-93.26022955,1.1572401,161,walking,CW,16,-87.0,-86.889305,-0.110694885
46,748.0,44.975531700000005,-93.2602131,1.148068,161,walking,CW,16,-92.0,-86.988525,-5.0114746
46,749.0,44.9755259,-93.2602031,1.1436704,162,walking,CW,16,-92.0,-90.999916,-1.0000839
46,750.0,44.97552279999999,-93.2601948,1.1397773000000002,163,walking,CW,16,-90.0,-90.65901,0.65901184
46,751.0,44.9755139,-93.2601744,1.1262024,163,walking,CW,16,-86.0,-90.711914,4.711914
46,752.0,44.9755073,-93.2601643,1.1246549,163,walking,CW,16,-86.0,-87.09477,1.0947723
46,753.0,44.9755034,-93.2601553,1.1265231000000002,163,walking,CW,16,-88.0,-87.221,-0.7789993
46,754.0,44.97549315,-93.26013505,1.12709165,162,walking,CW,16,-86.0,-87.25403,1.2540283
46,755.0,44.9754872,-93.2601226,1.123219,162,walking,CW,16,-86.0,-85.01913,-0.9808731
46,756.0,44.9754831,-93.2601151,1.1199896,162,walking,CW,16,-86.0,-86.21051,0.21051025
46,757.0,44.9754708,-93.26009515,1.10353835,160,walking,CW,16,-86.0,-86.15904,0.15904236
46,758.0,44.97546235,-93.26007575,1.1073185,159,walking,CW,16,-89.0,-86.51169,-2.4883118
46,759.0,44.97545905,-93.2600671,1.12278385,158,walking,CW,16,-89.0,-88.59595,-0.40405273
46,760.0,44.9754525,-93.2600525,1.13299395,157,walking,CW,16,-92.0,-87.73891,-4.261093
46,761.0,44.9754514,-93.2600482,1.1339827,157,walking,CW,16,-92.0,-91.598114,-0.401886
46,762.0,44.9754452,-93.2600297,1.09802805,157,walking,CW,16,-97.0,-91.01589,-5.984108
46,763.0,44.9754378,-93.2600156,1.08625445,157,walking,CW,16,-97.0,-95.09517,-1.9048309
46,764.0,44.9754361,-93.2600113,1.0845456,157,walking,CW,16,-97.0,-95.30603,-1.6939697
46,765.0,44.9754287,-93.2599966,1.0697342,156,walking,CW,16,-100.0,-94.88849,-5.111511
46,766.0,44.9754204,-93.2599732,1.065085,154,walking,CW,16,-100.0,-96.59469,-3.4053116
46,767.0,44.9754166,-93.2599612,1.074593,153,walking,CW,10,-140.0,-96.73277,-43.267227
46,768.0,44.97541205,-93.2599445,1.08604745,151,walking,CW,10,-140.0,-141.69469,1.6946869
46,769.0,44.97540895,-93.25993,1.09440795,150,walking,CW,10,-140.0,-132.13248,-7.867523
46,770.0,44.9754066,-93.2599204,1.098479,149,walking,CW,10,-140.0,-131.17467,-8.825333
46,771.0,44.9754055,-93.25988935,1.12260995,146,walking,CW,10,-140.0,-143.15353,3.153534
46,772.0,44.9754062,-93.2598818,1.1250296,145,walking,CW,10,-140.0,-136.41827,-3.581726
46,773.0,44.9754035,-93.25985015,1.1629999,140,walking,CW,10,-140.0,-146.03064,6.0306396
46,774.0,44.97539885,-93.259827,1.1967975,139,walking,CW,10,-140.0,-140.34541,0.3454132
46,775.0,44.97539495,-93.25981035,1.19428175,139,walking,CW,10,-140.0,-135.0374,-4.9626007
46,776.0,44.975392,-93.2598,1.1872874,139,walking,CW,10,-140.0,-141.65143,1.6514282
46,777.0,44.9753845,-93.2597734,1.18920675,138,walking,CW,10,-140.0,-139.13374,-0.8662567
46,778.0,44.9753827,-93.2597679,1.1912863,138,walking,CW,10,-140.0,-139.25761,-0.74238586
46,779.0,44.97536915,-93.259737,1.20286625,138,walking,CW,10,-140.0,-139.38617,-0.61383057
46,780.0,44.975362700000005,-93.25971845,1.20613655,136,walking,CW,10,-140.0,-139.36696,-0.6330414
46,781.0,44.9753612,-93.2597134,1.2067716999999998,136,walking,CW,10,-140.0,-139.38037,-0.6196289
46,782.0,44.97535385,-93.2596892,1.21256225,135,walking,CW,10,-140.0,-139.33316,-0.6668396
46,783.0,44.97534705,-93.2596691,1.21638035,134,walking,CW,10,-140.0,-139.4512,-0.5487976
46,784.0,44.9753455,-93.2596637,1.2170223,134,walking,CW,10,-140.0,-139.48477,-0.5152283
46,785.0,44.9753384,-93.2596446,1.2277392,134,walking,CW,10,-140.0,-139.56088,-0.43911743
46,786.0,44.9753281,-93.25961735,1.23651615,134,walking,CW,10,-95.0,-139.52853,44.528534
46,787.0,44.97532255,-93.25960390000002,1.22774665,134,walking,CW,10,-93.0,-97.44116,4.441162
46,788.0,44.975315,-93.2595864,1.2143249,133,walking,CW,10,-89.0,-90.7566,1.7565994
46,789.0,44.97530985,-93.2595745,1.20748645,134,walking,CW,10,-89.0,-89.63978,0.63977814
46,790.0,44.9753044,-93.2595629,1.20287265,134,walking,CW,10,-89.0,-90.82639,1.8263931
46,791.0,44.97529585,-93.25954745,1.1983003,134,walking,CW,10,-87.0,-90.951775,3.9517746
46,792.0,44.97528715,-93.2595323,1.1934024,134,walking,CW,10,-87.0,-86.37561,-0.62438965
46,793.0,44.9752813,-93.2595208,1.15893505,134,walking,CW,10,-90.0,-87.08863,-2.9113693
46,794.0,44.9752761,-93.25950915,1.0868657,134,walking,CW,10,-140.0,-86.62774,-53.37226
46,795.0,44.9752708,-93.2594963,1.04808725,134,walking,CW,10,-140.0,-138.11366,-1.8863373
46,796.0,44.975267,-93.2594876,1.0503526,134,walking,CW,10,-93.0,-151.26195,58.261948
46,797.0,44.9752576,-93.25946605,1.0690381000000002,134,walking,CW,10,-89.0,-93.07564,4.075638
46,798.0,44.975255700000005,-93.2594613,1.0817861999999998,134,walking,CW,10,-83.0,-90.15658,7.156578
46,799.0,44.9752483,-93.2594436,1.1222627,134,walking,CW,10,-83.0,-88.90042,5.900421
47,650.0,44.97352735,-93.26100355,1.40858375,122,walking,ACW,3,-140.0,-138.30975,-1.6902466
47,651.0,44.97352,-93.2609872,1.4091601,123,walking,ACW,3,-140.0,-138.18384,-1.8161621
47,652.0,44.9735127,-93.2609701,1.4103651,123,walking,ACW,3,-140.0,-138.07236,-1.9276428
47,653.0,44.97350375,-93.26094765,1.41471405,123,walking,ACW,3,-140.0,-137.95427,-2.0457306
47,654.0,44.97349725,-93.26092865,1.4196223,122,walking,ACW,3,-140.0,-137.8106,-2.1894073
47,655.0,44.97349355,-93.26091835,1.422665,122,walking,ACW,3,-140.0,-137.61974,-2.3802643
47,656.0,44.97348615,-93.2608993,1.4217803,122,walking,ACW,3,-140.0,-137.41301,-2.5869904
47,657.0,44.97347325,-93.26089405,1.41323745,123,walking,ACW,3,-140.0,-137.2584,-2.7415924
47,658.0,44.97345095,-93.2608889,1.40257615,128,walking,ACW,3,-140.0,-137.11916,-2.880844
47,659.0,44.97343660000001,-93.2608803,1.37237825,130,walking,ACW,3,-140.0,-136.98395,-3.0160522
47,660.0,44.9734308,-93.2608737,1.3415156,131,walking,ACW,3,-140.0,-136.83131,-3.168686
47,661.0,44.97342175,-93.2608605,1.2792492,132,walking,ACW,3,-140.0,-136.64749,-3.3525085
47,662.0,44.97341655,-93.26084885,1.2706237,131,walking,ACW,3,-140.0,-136.46242,-3.5375824
47,663.0,44.97341,-93.26083115,1.2883221000000002,130,walking,ACW,3,-140.0,-136.27495,-3.7250519
47,664.0,44.9734052,-93.2608103,1.3201841,130,walking,ACW,3,-140.0,-136.04695,-3.9530487
47,665.0,44.97340165,-93.2607966,1.33303855,129,walking,ACW,3,-96.0,-135.845,39.845
47,666.0,44.9733968,-93.260781,1.3450218,129,walking,ACW,3,-96.0,-87.05422,-8.945778
47,667.0,44.97339195,-93.26075665,1.36487715,127,walking,ACW,3,-90.0,-88.74951,-1.2504883
47,668.0,44.97338865,-93.2607391,1.3629646999999998,124,walking,ACW,3,-84.0,-89.112686,5.112686
47,669.0,44.97338695,-93.2607205,1.3179705,119,walking,ACW,3,-80.0,-83.819626,3.8196259
47,670.0,44.97338785,-93.2606958,1.25043775,109,walking,ACW,3,-80.0,-81.99007,1.9900665
47,671.0,44.973392700000005,-93.2606709,1.2087008999999995,98,walking,ACW,3,-79.0,-75.83882,-3.1611786
47,672.0,44.97339885,-93.2606469,1.18886795,90,walking,ACW,3,-79.0,-76.61514,-2.3848572
47,673.0,44.97341025,-93.2606259,1.17528045,79,walking,ACW,3,-79.0,-81.547226,2.547226
47,674.0,44.973421,-93.2606085,1.1835318,72,walking,ACW,3,-79.0,-89.346405,10.346405
47,675.0,44.973426700000005,-93.2605972,1.1963663999999998,69,walking,ACW,3,-79.0,-84.11641,5.1164093
47,676.0,44.973449200000005,-93.26056425,1.2537572,59,walking,ACW,3,-79.0,-83.374115,4.374115
47,677.0,44.9734658,-93.260542,1.291295,54,walking,ACW,3,-82.0,-84.1773,2.1772995
47,678.0,44.97348275,-93.26052105,1.33369485,49,walking,ACW,3,-80.0,-87.16005,7.1600494
47,679.0,44.97349045,-93.26051135,1.35147145,48,walking,ACW,3,-73.0,-86.03477,13.034767
47,680.0,44.97350185,-93.2604982,1.37678895,47,walking,ACW,3,-73.0,-86.81113,13.811127
47,681.0,44.9735178,-93.26047895,1.3932688,45,walking,ACW,3,-73.0,-87.49933,14.499329
47,682.0,44.97352795,-93.26046835,1.3995381000000002,43,walking,ACW,3,-73.0,-83.72786,10.7278595
47,683.0,44.9735349,-93.2604613,1.4048187,42,walking,ACW,3,-75.0,-85.21512,10.215118
47,684.0,44.97355395,-93.2604427,1.40342615,40,walking,ACW,3,-75.0,-87.02952,12.029518
47,685.0,44.9735639,-93.2604329,1.4015908,40,walking,ACW,3,-77.0,-87.289505,10.289505
47,686.0,44.97358025,-93.2604187,1.4057327,39,walking,ACW,3,-77.0,-84.304756,7.304756
47,687.0,44.97359495,-93.26040425,1.41043995,39,walking,ACW,3,-77.0,-80.69954,3.6995392
47,688.0,44.97360205,-93.26039615,1.4123998,40,walking,ACW,3,-82.0,-81.88843,-0.111572266
47,689.0,44.97361485,-93.2603809,1.41612935,42,walking,ACW,3,-79.0,-83.00956,4.0095596
47,690.0,44.97362425,-93.2603706,1.41886385,42,walking,ACW,3,-77.0,-81.47867,4.478668
47,691.0,44.97364355,-93.2603487,1.4330891,42,walking,ACW,3,-72.0,-84.34863,12.348633
47,692.0,44.9736554,-93.2603333,1.443427,43,walking,ACW,3,-72.0,-84.83881,12.838814
47,693.0,44.9736658,-93.2603203,1.449092,43,walking,ACW,3,-77.0,-83.060356,6.060356
47,694.0,44.9736769,-93.2603069,1.4539002,43,walking,ACW,3,-80.0,-84.201904,4.2019043
47,695.0,44.9736922,-93.2602918,1.4475942,43,walking,ACW,3,-80.0,-86.27825,6.2782516
47,696.0,44.9737016,-93.2602828,1.443006,42,walking,ACW,3,-83.0,-86.932755,3.9327545
47,697.0,44.9737117,-93.26027345,1.43824405,42,walking,ACW,3,-83.0,-85.50634,2.50634
47,698.0,44.97372455,-93.2602627,1.4284598999999998,42,walking,ACW,3,-85.0,-80.91346,-4.08654
47,699.0,44.9737333,-93.26025615,1.4231673,42,walking,ACW,3,-85.0,-80.92097,-4.079033
47,700.0,44.9737457,-93.26024605,1.419337,42,walking,ACW,3,-89.0,-83.19855,-5.8014526
47,701.0,44.9737594,-93.2602363,1.4194871999999998,42,walking,ACW,3,-94.0,-87.731,-6.268997
47,702.0,44.97376835,-93.26022695,1.42577265,42,walking,ACW,3,-94.0,-91.79693,-2.2030716
47,703.0,44.973778,-93.2602173,1.4335114,42,walking,ACW,3,-99.0,-91.52956,-7.4704437
47,704.0,44.9737943,-93.2602032,1.4362965,42,walking,ACW,3,-99.0,-95.08794,-3.9120636
47,705.0,44.9738044,-93.2601969,1.4337732,41,walking,ACW,3,-105.0,-99.64778,-5.3522186
47,706.0,44.9738149,-93.26019095,1.4333169,41,walking,ACW,3,-112.0,-102.99943,-9.000572
47,707.0,44.97382935,-93.2601817,1.4392131,40,walking,ACW,3,-115.0,-115.22448,0.22447968
47,708.0,44.97384335,-93.2601732,1.4362026,40,walking,ACW,3,-122.0,-113.24078,-8.759216
47,709.0,44.97385429999999,-93.2601674,1.4330978,39,walking,ACW,3,-140.0,-124.17959,-15.820412
47,710.0,44.97387285,-93.26015595,1.43278695,39,walking,ACW,3,-140.0,-141.40201,1.402008
47,711.0,44.97387620000001,-93.2601533,1.4331923,39,walking,ACW,3,-94.0,-135.2631,41.263107
47,712.0,44.97389895,-93.26013025,1.4542221000000002,38,walking,ACW,3,-94.0,-88.28969,-5.710312
47,713.0,44.9739169,-93.2601092,1.46629125,40,walking,ACW,3,-94.0,-94.96598,0.9659805
47,714.0,44.97392855,-93.26009915,1.46487155,40,walking,ACW,3,-94.0,-93.84476,-0.15524292
47,715.0,44.9739469,-93.26008895,1.45637815,39,walking,ACW,3,-94.0,-98.2913,4.291298
47,716.0,44.97395375,-93.26008805,1.4523197,38,walking,ACW,3,-97.0,-101.79733,4.797333
47,717.0,44.97396365,-93.26008785,1.44505705,35,walking,ACW,3,-140.0,-102.78726,-37.212738
47,718.0,44.97397865,-93.2600863,1.4296001,32,walking,ACW,3,-140.0,-141.42874,1.4287415
47,719.0,44.9739818,-93.2600867,1.4253621,32,walking,ACW,3,-99.0,-137.49554,38.495544
47,720.0,44.9740001,-93.2600823,1.4189256,29,walking,ACW,3,-97.0,-91.7412,-5.2587967
47,721.0,44.9740099,-93.2600788,1.41903225,28,walking,ACW,3,-94.0,-88.588234,-5.411766
47,722.0,44.974023,-93.26007155,1.4201239,28,walking,ACW,3,-94.0,-91.460556,-2.539444
47,723.0,44.97403435,-93.26006355,1.41843665,28,walking,ACW,3,-89.0,-94.03623,5.036232
47,724.0,44.97404505,-93.2600563,1.41504455,27,walking,ACW,3,-89.0,-91.75532,2.7553177
47,725.0,44.9740547,-93.2600495,1.4194597,27,walking,ACW,3,-95.0,-92.526855,-2.4731445
47,726.0,44.97406345,-93.2600428,1.42031835,27,walking,ACW,3,-140.0,-93.43987,-46.560127
47,727.0,44.97407645,-93.2600332,1.4260851,27,walking,ACW,3,-140.0,-143.46875,3.46875
47,728.0,44.974083,-93.26002775,1.42977445,27,walking,ACW,3,-140.0,-130.22195,-9.778046
47,729.0,44.974092600000006,-93.26001925,1.43362775,27,walking,ACW,3,-140.0,-106.444916,-33.555084
47,730.0,44.974099,-93.2600136,1.435566,28,walking,ACW,3,-140.0,-122.46867,-17.531326
47,731.0,44.9741124,-93.260002,1.4372513999999998,28,walking,ACW,3,-140.0,-141.1593,1.1593018
47,732.0,44.9741375,-93.2599853,1.4541664,28,walking,ACW,3,-140.0,-112.1619,-27.838097
47,733.0,44.97415445,-93.2599763,1.4760861,27,walking,ACW,3,-140.0,-155.60936,15.60936
47,734.0,44.97416775,-93.25996835,1.4803631000000002,27,walking,ACW,3,-140.0,-137.85039,-2.1496124
47,735.0,44.97418375,-93.25995825,1.4826222,26,walking,ACW,3,-140.0,-141.28973,1.2897339
47,736.0,44.9741914,-93.2599534,1.4827151,26,walking,ACW,3,-140.0,-136.5328,-3.4671936
47,737.0,44.974211100000005,-93.25993975,1.4939536,27,walking,ACW,3,-140.0,-136.59377,-3.4062347
47,738.0,44.9742269,-93.25992745,1.49655745,28,walking,ACW,3,-140.0,-136.66214,-3.33786
47,739.0,44.97423775,-93.2599178,1.49389765,29,walking,ACW,3,-140.0,-136.70848,-3.2915192
47,740.0,44.97424470000001,-93.2599114,1.4916412,30,walking,ACW,3,-140.0,-136.75467,-3.2453308
47,741.0,44.9742574,-93.259899,1.485402,31,walking,ACW,3,-140.0,-136.79643,-3.2035675
47,742.0,44.9742747,-93.25988455,1.48919185,32,walking,ACW,3,-140.0,-136.84354,-3.1564636
47,743.0,44.9742885,-93.25987385,1.48654475,31,walking,ACW,3,-140.0,-136.89975,-3.1002502
47,744.0,44.97430295,-93.2598627,1.48288835,31,walking,ACW,3,-140.0,-136.94757,-3.0524292
47,745.0,44.9743139,-93.259854,1.4790229,31,walking,ACW,3,-140.0,-137.00084,-2.9991608
47,746.0,44.9743195,-93.2598496,1.4740143,31,walking,ACW,3,-140.0,-137.04591,-2.9540863
47,747.0,44.9743362,-93.2598354,1.4657056999999998,32,walking,ACW,3,-140.0,-137.09317,-2.9068298
47,748.0,44.9743478,-93.2598255,1.45929915,31,walking,ACW,3,-140.0,-137.14175,-2.8582458
47,749.0,44.9743567,-93.2598182,1.4529835,31,walking,ACW,3,-140.0,-137.18164,-2.8183594
47,750.0,44.9743629,-93.2598129,1.451152,31,walking,ACW,3,-140.0,-137.22238,-2.7776184
47,751.0,44.974379,-93.2597986,1.45719755,31,walking,ACW,3,-140.0,-137.25719,-2.742813
47,752.0,44.9743884,-93.2597893,1.44928365,32,walking,ACW,3,-140.0,-137.30655,-2.693451
47,753.0,44.97439885,-93.25977885,1.44530855,32,walking,ACW,3,-140.0,-137.34857,-2.6514282
47,754.0,44.9744018,-93.2597761,1.4449995,32,walking,ACW,3,-140.0,-137.38585,-2.614151
47,755.0,44.9744161,-93.25976305,1.43948,33,walking,ACW,3,-140.0,-137.4235,-2.5765076
47,756.0,44.97442685,-93.2597532,1.4322794,33,walking,ACW,3,-140.0,-137.44827,-2.5517273
47,757.0,44.9744342,-93.2597455,1.43006625,34,walking,ACW,3,-140.0,-137.4983,-2.5016937
47,758.0,44.974444,-93.2597342,1.42863355,35,walking,ACW,3,-140.0,-137.53883,-2.4611664
47,759.0,44.97445379999999,-93.2597219,1.4278102,37,walking,ACW,3,-140.0,-137.55716,-2.4428406
47,760.0,44.97446185,-93.25971175,1.4281216,38,walking,ACW,3,-140.0,-137.57823,-2.4217682
47,761.0,44.9744696,-93.2597016,1.4282668,39,walking,ACW,3,-140.0,-137.59526,-2.4047394
47,762.0,44.97447929999999,-93.2596854,1.42440225,40,walking,ACW,3,-140.0,-137.6166,-2.3834076
47,763.0,44.97448615,-93.2596769,1.42646395,39,walking,ACW,3,-140.0,-137.63414,-2.36586
47,764.0,44.9744965,-93.2596656,1.4220271999999998,39,walking,ACW,3,-140.0,-137.64159,-2.3584137
47,765.0,44.9745051,-93.25965725,1.4152844999999998,38,walking,ACW,3,-140.0,-137.66547,-2.3345337
47,766.0,44.9745172,-93.25964565,1.4220408000000002,38,walking,ACW,3,-140.0,-137.67735,-2.322647
47,767.0,44.974529100000005,-93.25963505,1.4284536,38,walking,ACW,3,-140.0,-137.69884,-2.3011627
47,768.0,44.97454155,-93.259624,1.4334596000000002,39,walking,ACW,3,-140.0,-137.70047,-2.29953
